number,Act_speed
66328,17498.64578
66329,17497.90192
66330,17497.95914
66331,17501.2207
66332,17497.95914
66333,17497.95914
66334,17497.90192
66335,17497.95914
66336,17501.27792
66337,17500.87738
66338,17500.24796
66339,17499.33243
66340,17501.27792
66341,17501.33514
66342,17499.96185
66343,17500.41962
66344,17497.90192
66345,17499.56131
66346,17501.56403
66347,17723.92273
66348,20004.78745
66349,20001.92642
66350,20002.67029
66351,20002.32697
66352,20002.04086
66353,20002.09808
66354,20000.03815
66355,19999.69482
66356,20002.26974
66357,19999.80927
66358,20002.32697
66359,20002.1553
66360,20000.26703
66361,20000.20981
66362,19999.29428
66363,20000.43869
66364,20002.21252
66365,19999.29428
66366,19999.58038
66367,19999.98093
66368,20000.03815
66369,20000.15259
66370,20002.21252
66371,19999.12262
66372,19999.80927
66373,20000.66757
66374,19998.89374
66375,19999.86649
66376,19999.3515
66377,20670.0325
66378,22149.69635
66379,22499.02725
66380,22499.7139
66381,22500.74387
66382,22500.74387
66383,22498.91281
66384,22500.2861
66385,22500.51498
66386,22500.74387
66387,22499.08447
66388,22499.31335
66389,22498.56949
66390,22499.37057
66391,22500.34332
66392,22500.68665
66393,22499.25613
66394,22500.2861
66395,22498.91281
66396,22499.31335
66397,22498.91281
66398,22500.51498
66399,22500.51498
66400,22500.2861
66401,22499.54224
66402,22499.25613
66403,22499.02725
66404,22500.17166
66405,22498.45505
66406,22500.34332
66407,23070.60242
66408,24593.41049
66409,25000.76294
66410,25000.41962
66411,25000.53406
66412,24999.79019
66413,24999.73297
66414,25000.6485
66415,25000.70572
66416,24999.79019
66417,25000.59128
66418,24999.38965
66419,25000.30518
66420,24999.10355
66421,24999.67575
66422,24999.61853
66423,25000.59128
66424,24999.16077
66425,25000.07629
66426,25000.41962
66427,24999.61853
66428,24999.21799
66429,24999.79019
66430,25000.24796
66431,24999.50409
66432,24999.73297
66433,24999.61853
66434,24998.81744
66435,25000.07629
66436,25000.53406
66437,25000.07629
66438,24999.38965
66439,25000.6485
66440,24998.98911
66441,24999.44687
66442,24999.33243
66443,25000.3624
66444,24998.64578
66445,25000.53406
66446,24999.56131
66447,24999.04633
66448,25000.76294
66449,24999.33243
66450,24999.73297
66451,24999.38965
66452,23747.74933
66453,21650.21896
66454,20267.48657
66455,17954.52118
66456,16110.24857
66457,13782.74918
66458,10452.86179
66459,5571.842194
66460,1091.480255
66461,-2.80380249
66462,0
66463,0
66464,2499.790192
66465,2499.904633
66466,2499.732971
66467,2499.446869
66468,2499.61853
66469,2500.019073
66470,2499.56131
66471,2499.847412
66472,2499.847412
66473,2500.190735
66474,2499.961853
66475,2499.790192
66476,2500.019073
66477,2499.332428
66478,2499.332428
66479,2499.904633
66480,2499.904633
66481,2500.133514
66482,2500.133514
66483,2499.61853
66484,2499.446869
66485,2499.675751
66486,2499.961853
66487,2499.56131
66488,2499.504089
66489,2500.019073
66490,2499.790192
66491,2499.61853
66492,2499.389648
66493,2500.019073
66494,3538.627625
66495,4999.752045
66496,4999.580383
66497,4999.809265
66498,4999.809265
66499,4999.923706
66500,4999.809265
66501,5000.267029
66502,5000.209808
66503,5000.152588
66504,4999.523163
66505,5000.38147
66506,5000.152588
66507,5000.095367
66508,5000.38147
66509,5000.038147
66510,4999.752045
66511,4999.980927
66512,5000.724792
66513,5000.43869
66514,5000.495911
66515,5000.724792
66516,5000.782013
66517,4999.465942
66518,5000.209808
66519,5000.553131
66520,5000.38147
66521,5000.324249
66522,4999.637604
66523,5000.495911
66524,4999.580383
66525,7498.970032
66526,7498.912811
66527,7501.544952
66528,7498.912811
66529,7501.430511
66530,7498.855591
66531,7498.912811
66532,7498.74115
66533,7498.970032
66534,7498.970032
66535,7498.970032
66536,7501.487732
66537,7498.970032
66538,7498.74115
66539,7498.79837
66540,7498.683929
66541,7498.79837
66542,7501.430511
66543,7498.74115
66544,7501.716614
66545,7498.970032
66546,7499.027252
66547,7501.831055
66548,7499.141693
66549,7498.970032
66550,7501.888275
66551,7498.970032
66552,7498.912811
66553,7498.912811
66554,7498.855591
66555,9764.671326
66556,9999.961853
66557,9999.732971
66558,9999.847412
66559,9999.790192
66560,10001.56403
66561,9998.531342
66562,9999.961853
66563,9998.531342
66564,10001.56403
66565,9999.732971
66566,9999.847412
66567,9998.817444
66568,9999.732971
66569,10001.33514
66570,10001.44958
66571,10001.27792
66572,9998.931885
66573,9998.703003
66574,9999.675751
66575,9998.931885
66576,9999.790192
66577,10001.44958
66578,9999.504089
66579,9998.989105
66580,9999.56131
66581,10001.39236
66582,9998.760223
66583,10001.50681
66584,9999.732971
66585,10000.07629
66586,0
66587,0
66588,0
66589,0
66590,5422.668457
66591,8761.367798
66592,12501.5831
66593,12499.69482
66594,12498.09265
66595,12499.80927
66596,12499.98093
66597,12501.46866
66598,12501.23978
66599,12501.35422
66600,12500.26703
66601,12499.98093
66602,12499.52316
66603,12499.92371
66604,12498.60764
66605,12499.98093
66606,12501.69754
66607,12498.37875
66608,12500.26703
66609,12498.32153
66610,12501.52588
66611,12500.03815
66612,12499.80927
66613,12498.43597
66614,12499.75204
66615,12501.75476
66616,12500.03815
66617,12500.38147
66618,12497.97821
66619,12499.58038
66620,12498.26431
66621,12499.86649
66622,12501.52588
66623,12499.92371
66624,12499.92371
66625,12498.49319
66626,12501.69754
66627,13443.88962
66628,14999.77112
66629,14999.48502
66630,14999.54224
66631,14999.48502
66632,14999.65668
66633,14999.65668
66634,14999.77112
66635,14999.14169
66636,14999.08447
66637,14999.65668
66638,14999.37057
66639,14999.54224
66640,14999.37057
66641,14999.77112
66642,14999.7139
66643,15000.11444
66644,15000
66645,14999.59946
66646,14999.7139
66647,14999.88556
66648,14999.82834
66649,14999.88556
66650,14999.48502
66651,14999.65668
66652,14999.59946
66653,15000.05722
66654,14999.65668
66655,16940.91797
66656,17499.38965
66657,17499.56131
66658,17499.33243
66659,17499.79019
66660,17499.79019
66661,17497.90192
66662,17501.62125
66663,17497.50137
66664,17499.90463
66665,17501.90735
66666,17498.4169
66667,17501.27792
66668,17498.30246
66669,17497.8447
66670,17498.18802
66671,17500.87738
66672,17500.3624
66673,17501.10626
66674,17497.90192
66675,17500.47684
66676,17498.81744
66677,17499.79019
66678,17500.99182
66679,17500.07629
66680,17498.81744
66681,17501.16348
66682,17501.50681
66683,17501.16348
66684,17500.70572
66685,17501.39236
66686,19941.32996
66687,19999.52316
66688,19998.83652
66689,19999.92371
66690,19999.29428
66691,19998.89374
66692,20001.98364
66693,19999.46594
66694,19999.6376
66695,20001.5831
66696,19999.80927
66697,20002.21252
66698,19998.7793
66699,19998.89374
66700,20000.09537
66701,20000.26703
66702,19998.72208
66703,20001.8692
66704,19999.86649
66705,19999.69482
66706,19999.69482
66707,20002.04086
66708,19999.40872
66709,20001.69754
66710,19999.92371
66711,19999.40872
66712,20002.09808
66713,19999.92371
66714,19999.6376
66715,19999.46594
66716,20001.64032
66717,20001.75476
66718,21585.55984
66719,22501.20163
66720,22499.02725
66721,22500.62943
66722,22500.2861
66723,22500.22888
66724,22499.88556
66725,22499.77112
66726,22498.22617
66727,22498.91281
66728,22500.91553
66729,22498.85559
66730,22500.80109
66731,22498.45505
66732,22500.40054
66733,22500.68665
66734,22500.68665
66735,22500.45776
66736,22499.08447
66737,22498.28339
66738,22498.62671
66739,22501.02997
66740,22500.91553
66741,22501.25885
66742,22500.68665
66743,22498.97003
66744,22500.85831
66745,22500.74387
66746,22501.08719
66747,22500.91553
66748,22500.68665
66749,22500.34332
66750,22498.97003
66751,23519.84024
66752,25002.76566
66753,25000.3624
66754,24998.47412
66755,25000.41962
66756,24999.33243
66757,25001.27792
66758,24999.56131
66759,25000.9346
66760,24998.18802
66761,25000.9346
66762,24999.27521
66763,25000.99182
66764,25001.10626
66765,25001.10626
66766,24999.79019
66767,25000.9346
66768,24998.98911
66769,25000.6485
66770,25000.53406
66771,24998.98911
66772,24999.67575
66773,25000.07629
66774,24999.33243
66775,25000.07629
66776,24998.98911
66777,25000.30518
66778,24999.67575
66779,25000.9346
66780,24998.18802
66781,24999.10355
66782,24999.67575
66783,24999.67575
66784,24999.79019
66785,25000.76294
66786,24998.703
66787,24999.61853
66788,25001.04904
66789,24999.50409
66790,24999.27521
66791,24999.16077
66792,24999.16077
66793,25000.82016
66794,24999.33243
66795,25000.19073
66796,25000.47684
66797,24112.52975
66798,22802.98233
66799,21291.73279
66800,19318.48526
66801,17728.61481
66802,16315.95612
66803,13109.8938
66804,11212.57782
66805,7377.033234
66806,0
66807,0
66808,0
66809,0
66810,2499.904633
66811,2499.61853
66812,2499.61853
66813,2499.732971
66814,2499.847412
66815,2500.190735
66816,2499.847412
66817,2499.790192
66818,2499.790192
66819,2499.847412
66820,2499.61853
66821,2499.103546
66822,2499.847412
66823,2499.61853
66824,2500.019073
66825,2499.675751
66826,2499.904633
66827,2499.675751
66828,2499.961853
66829,2499.790192
66830,2499.904633
66831,2499.61853
66832,2499.675751
66833,2499.504089
66834,2499.389648
66835,2499.961853
66836,2499.504089
66837,2499.961853
66838,2499.732971
66839,2499.504089
66840,2500.019073
66841,4999.637604
66842,4999.694824
66843,4999.694824
66844,4999.923706
66845,4999.523163
66846,4999.637604
66847,5000.553131
66848,4999.980927
66849,5000.495911
66850,5000.495911
66851,5000.095367
66852,5000.095367
66853,5000.209808
66854,5000.43869
66855,4999.637604
66856,4999.580383
66857,5000.324249
66858,4999.980927
66859,5000.495911
66860,4999.752045
66861,4999.694824
66862,4999.523163
66863,4999.923706
66864,5000.667572
66865,5000.152588
66866,5000.152588
66867,5000.095367
66868,4999.408722
66869,5000.667572
66870,4999.465942
66871,5000.495911
66872,7499.141693
66873,7501.373291
66874,7501.373291
66875,7501.487732
66876,7498.626709
66877,7498.912811
66878,7499.084473
66879,7501.659393
66880,7499.198914
66881,7501.430511
66882,7501.20163
66883,7498.79837
66884,7501.487732
66885,7501.373291
66886,7501.144409
66887,7501.316071
66888,7501.25885
66889,7501.20163
66890,7499.313354
66891,7501.373291
66892,7498.512268
66893,7498.74115
66894,7501.659393
66895,7501.487732
66896,7498.970032
66897,7498.970032
66898,7501.430511
66899,7499.027252
66900,7501.373291
66901,7501.430511
66902,7499.542236
66903,7499.141693
66904,10000.6485
66905,9998.474121
66906,9998.35968
66907,10000.76294
66908,9998.416901
66909,10000.9346
66910,10000.9346
66911,10000.70572
66912,10001.33514
66913,9998.073578
66914,10000.76294
66915,10001.10626
66916,10000.53406
66917,10001.04904
66918,10000.76294
66919,10000.76294
66920,10000.59128
66921,10000.9346
66922,10000.70572
66923,10001.44958
66924,10000.82016
66925,9998.30246
66926,10001.2207
66927,10000.41962
66928,10001.39236
66929,10000.47684
66930,9998.130798
66931,10001.16348
66932,9998.416901
66933,10001.04904
66934,9572.925568
66935,-5.321502686
66936,0
66937,0
66938,0
66939,4166.4505
66940,8984.81369
66941,12498.55042
66942,12499.46594
66943,12500.95367
66944,12501.35422
66945,12498.14987
66946,12501.18256
66947,12499.40872
66948,12502.21252
66949,12498.09265
66950,12499.12262
66951,12497.92099
66952,12499.75204
66953,12501.01089
66954,12498.37875
66955,12501.75476
66956,12497.92099
66957,12498.89374
66958,12499.75204
66959,12502.61307
66960,12498.20709
66961,12498.66486
66962,12499.40872
66963,12501.18256
66964,12502.09808
66965,12499.46594
66966,12501.64032
66967,12499.86649
66968,12502.32697
66969,12499.92371
66970,12497.74933
66971,14014.20593
66972,15000.40054
66973,15000.45776
66974,15000.22888
66975,15000.2861
66976,14999.88556
66977,15000.2861
66978,15000.11444
66979,15000.11444
66980,15000.34332
66981,14999.82834
66982,14999.77112
66983,14999.88556
66984,15000.17166
66985,14999.7139
66986,14999.82834
66987,14999.94278
66988,14999.82834
66989,14999.94278
66990,14999.82834
66991,14999.59946
66992,14999.88556
66993,14999.82834
66994,14999.48502
66995,14999.48502
66996,14999.4278
66997,14999.77112
66998,14999.37057
66999,14999.77112
67000,14999.88556
67001,14999.82834
67002,14999.31335
67003,17498.58856
67004,17501.85013
67005,17499.61853
67006,17501.27792
67007,17498.1308
67008,17501.50681
67009,17499.44687
67010,17501.27792
67011,17499.50409
67012,17500.24796
67013,17497.8447
67014,17501.27792
67015,17498.1308
67016,17500.87738
67017,17501.79291
67018,17499.04633
67019,17499.33243
67020,17499.33243
67021,17501.56403
67022,17501.67847
67023,17498.01636
67024,17499.73297
67025,17501.85013
67026,17499.21799
67027,17498.01636
67028,17499.21799
67029,17499.10355
67030,17501.67847
67031,17497.44415
67032,17498.93188
67033,17501.2207
67034,18330.45959
67035,19813.32779
67036,20001.69754
67037,19999.86649
67038,20002.1553
67039,19998.66486
67040,20000.03815
67041,20002.1553
67042,19998.66486
67043,19999.92371
67044,19999.00818
67045,20002.09808
67046,20002.32697
67047,20002.21252
67048,19998.72208
67049,20002.04086
67050,20000.55313
67051,20002.04086
67052,19998.43597
67053,20002.44141
67054,19998.43597
67055,19999.86649
67056,19998.66486
67057,19998.72208
67058,20000.43869
67059,19998.32153
67060,20001.81198
67061,20000.89645
67062,20000.78201
67063,20000.61035
67064,20000.20981
67065,20191.61224
67066,21319.25583
67067,22498.68393
67068,22498.28339
67069,22501.43051
67070,22497.7684
67071,22498.74115
67072,22501.65939
67073,22498.45505
67074,22500.68665
67075,22499.08447
67076,22501.02997
67077,22501.43051
67078,22498.39783
67079,22498.91281
67080,22498.22617
67081,22501.02997
67082,22498.56949
67083,22498.79837
67084,22498.85559
67085,22501.20163
67086,22501.08719
67087,22498.51227
67088,22501.20163
67089,22500.80109
67090,22500.97275
67091,22501.02997
67092,22500.97275
67093,22498.51227
67094,22498.56949
67095,22498.74115
67096,22590.92331
67097,24145.77484
67098,25001.67847
67099,24999.90463
67100,24999.33243
67101,24998.64578
67102,24999.33243
67103,24999.67575
67104,25000.41962
67105,24998.87466
67106,24999.44687
67107,25000.82016
67108,25000.87738
67109,25001.16348
67110,24999.10355
67111,24998.81744
67112,24999.50409
67113,24999.56131
67114,25001.04904
67115,25000.07629
67116,25001.50681
67117,25001.10626
67118,24998.93188
67119,25000.19073
67120,24998.98911
67121,25000.70572
67122,24999.96185
67123,24999.67575
67124,24999.04633
67125,24999.90463
67126,25000.07629
67127,24999.21799
67128,24999.33243
67129,25001.10626
67130,24998.87466
67131,25000.24796
67132,25000.82016
67133,24999.50409
67134,25001.16348
67135,24999.16077
67136,24999.21799
67137,24998.58856
67138,25000.13351
67139,24999.44687
67140,24999.38965
67141,24999.33243
67142,24999.50409
67143,24278.58353
67144,22083.66394
67145,21018.10455
67146,19225.50201
67147,17944.96536
67148,15097.16034
67149,12173.53821
67150,7991.523743
67151,694.5419312
67152,0
67153,0
67154,0
67155,2500.133514
67156,2499.904633
67157,2500.82016
67158,2500.133514
67159,2500.305176
67160,2500.019073
67161,2500.534058
67162,2500.476837
67163,2500.362396
67164,2500.305176
67165,2500.419617
67166,2499.904633
67167,2500.247955
67168,2500.190735
67169,2500.362396
67170,2500.190735
67171,2500.419617
67172,2500.133514
67173,2500.648499
67174,2499.904633
67175,2500.305176
67176,2500.019073
67177,2499.961853
67178,2500.190735
67179,2500.247955
67180,2499.961853
67181,2500.190735
67182,2500.305176
67183,2500.305176
67184,2500.190735
67185,2499.961853
67186,2500.247955
67187,4999.065399
67188,4999.694824
67189,4999.866486
67190,4999.637604
67191,4999.465942
67192,5000.038147
67193,4999.580383
67194,4999.923706
67195,4999.580383
67196,4999.866486
67197,5000.553131
67198,5000.667572
67199,4999.866486
67200,5000.610352
67201,4999.752045
67202,5000.495911
67203,4999.866486
67204,4999.637604
67205,4999.580383
67206,4999.752045
67207,5000.38147
67208,5000.495911
67209,5000.610352
67210,5000.667572
67211,4999.809265
67212,4999.580383
67213,4999.694824
67214,5000.610352
67215,5000.495911
67216,4999.809265
67217,4999.752045
67218,5800.666809
67219,7501.659393
67220,7498.569489
67221,7501.659393
67222,7498.226166
67223,7498.111725
67224,7501.487732
67225,7501.487732
67226,7501.487732
67227,7501.487732
67228,7498.283386
67229,7498.111725
67230,7498.397827
67231,7498.226166
67232,7501.316071
67233,7498.397827
67234,7498.397827
67235,7501.659393
67236,7498.512268
67237,7501.316071
67238,7501.430511
67239,7501.20163
67240,7501.25885
67241,7501.144409
67242,7498.569489
67243,7498.340607
67244,7501.602173
67245,7501.20163
67246,7501.373291
67247,7501.373291
67248,7498.054504
67249,7498.283386
67250,10001.62125
67251,10001.67847
67252,9998.703003
67253,9999.675751
67254,9999.732971
67255,9999.61853
67256,10001.50681
67257,9998.874664
67258,9998.817444
67259,10001.39236
67260,9998.703003
67261,9998.703003
67262,9999.847412
67263,10001.73569
67264,9998.588562
67265,10001.44958
67266,9999.961853
67267,9998.531342
67268,10001.67847
67269,9999.732971
67270,10001.79291
67271,9999.790192
67272,9998.531342
67273,10001.79291
67274,9999.732971
67275,9998.474121
67276,9998.645782
67277,10001.67847
67278,10001.39236
67279,9998.645782
67280,4058.361053
67281,0
67282,0
67283,0
67284,1964.72168
67285,6937.69455
67286,11875.6485
67287,12499.6376
67288,12499.46594
67289,12498.14987
67290,12498.26431
67291,12500.15259
67292,12501.81198
67293,12501.75476
67294,12497.74933
67295,12500.26703
67296,12499.92371
67297,12501.98364
67298,12499.92371
67299,12502.04086
67300,12499.92371
67301,12500.38147
67302,12498.03543
67303,12497.97821
67304,12502.21252
67305,12500.55313
67306,12502.09808
67307,12497.86377
67308,12502.21252
67309,12502.04086
67310,12498.20709
67311,12499.86649
67312,12498.37875
67313,12502.32697
67314,12501.92642
67315,13862.45728
67316,14997.99728
67317,14997.65396
67318,14998.11172
67319,14998.16895
67320,14998.22617
67321,14997.94006
67322,14998.0545
67323,14997.94006
67324,14997.94006
67325,14998.28339
67326,14997.94006
67327,14998.22617
67328,14998.11172
67329,14998.28339
67330,14998.45505
67331,14997.7684
67332,14997.94006
67333,14998.34061
67334,14997.99728
67335,14997.7684
67336,14998.16895
67337,14998.28339
67338,14998.16895
67339,14998.39783
67340,14998.0545
67341,14998.28339
67342,14997.94006
67343,14998.34061
67344,15458.22144
67345,17499.44687
67346,17501.04904
67347,17499.73297
67348,17501.16348
67349,17501.16348
67350,17500.07629
67351,17501.33514
67352,17501.56403
67353,17501.50681
67354,17499.10355
67355,17499.84741
67356,17498.07358
67357,17501.10626
67358,17501.16348
67359,17499.33243
67360,17501.62125
67361,17501.44958
67362,17497.32971
67363,17499.33243
67364,17497.21527
67365,17501.67847
67366,17499.33243
67367,17498.07358
67368,17498.98911
67369,17500.53406
67370,17499.04633
67371,17498.4169
67372,17500.30518
67373,17497.55859
67374,17500.76294
67375,18837.31842
67376,19981.84204
67377,20001.5831
67378,19998.72208
67379,20000.26703
67380,20001.81198
67381,20000.61035
67382,20001.01089
67383,19998.83652
67384,19999.00818
67385,20000.26703
67386,19999.00818
67387,20001.75476
67388,20001.52588
67389,19998.7793
67390,20001.8692
67391,19999.75204
67392,20000.38147
67393,20000.66757
67394,19999.80927
67395,19998.49319
67396,20001.5831
67397,20001.98364
67398,20000.72479
67399,19998.49319
67400,20002.09808
67401,20002.09808
67402,20000.20981
67403,20002.09808
67404,19999.80927
67405,20604.5723
67406,21729.81262
67407,22500.91553
67408,22501.65939
67409,22498.91281
67410,22501.48773
67411,22501.71661
67412,22498.39783
67413,22500.91553
67414,22498.97003
67415,22498.39783
67416,22501.14441
67417,22498.62671
67418,22498.28339
67419,22500.85831
67420,22498.56949
67421,22501.02997
67422,22501.43051
67423,22498.16895
67424,22498.28339
67425,22498.91281
67426,22497.94006
67427,22501.71661
67428,22497.71118
67429,22498.56949
67430,22501.20163
67431,22501.25885
67432,22498.11172
67433,22497.99728
67434,22498.34061
67435,22904.03366
67436,23882.90405
67437,24999.96185
67438,25000.13351
67439,24999.38965
67440,24999.56131
67441,25000.3624
67442,24999.38965
67443,24999.73297
67444,24999.73297
67445,25000.6485
67446,24998.93188
67447,24999.79019
67448,24999.04633
67449,25000.19073
67450,24999.96185
67451,25000.07629
67452,25000.24796
67453,24998.87466
67454,25000.76294
67455,25000.59128
67456,24999.04633
67457,25000.70572
67458,25000.13351
67459,25000.47684
67460,24999.21799
67461,25000.47684
67462,24999.67575
67463,25000.13351
67464,24999.44687
67465,24999.84741
67466,25000.9346
67467,25000.3624
67468,24999.50409
67469,25000.3624
67470,25000.47684
67471,24999.90463
67472,24999.90463
67473,25000.24796
67474,24999.10355
67475,25000.53406
67476,24999.79019
67477,24998.76022
67478,25000.82016
67479,25000.70572
67480,25001.79291
67481,24564.3425
67482,23176.17416
67483,21511.11603
67484,19142.81845
67485,17859.36356
67486,14824.44763
67487,11567.63077
67488,9387.187958
67489,2705.32608
67490,0
67491,0
67492,0
67493,2499.790192
67494,2499.790192
67495,2499.732971
67496,2499.904633
67497,2500.133514
67498,2499.904633
67499,2499.732971
67500,2499.790192
67501,2500.019073
67502,2499.675751
67503,2500.019073
67504,2499.961853
67505,2500.076294
67506,2500.190735
67507,2499.904633
67508,2499.675751
67509,2499.732971
67510,2499.961853
67511,2500.362396
67512,2500.305176
67513,2499.790192
67514,2500.076294
67515,2500.133514
67516,2499.790192
67517,2499.61853
67518,2499.790192
67519,2499.847412
67520,2500.076294
67521,2499.904633
67522,2499.961853
67523,2726.097107
67524,4999.580383
67525,4999.980927
67526,5000.43869
67527,4999.465942
67528,5000.610352
67529,4999.980927
67530,5000.782013
67531,5000.782013
67532,5000.953674
67533,4999.465942
67534,4999.980927
67535,5000.095367
67536,5000.667572
67537,5000.610352
67538,5000.038147
67539,5000.095367
67540,5000.43869
67541,5000.553131
67542,4999.580383
67543,5000.553131
67544,4999.809265
67545,4999.694824
67546,4999.580383
67547,4999.637604
67548,5000.724792
67549,4999.637604
67550,4999.866486
67551,4999.866486
67552,4999.809265
67553,4999.694824
67554,4999.809265
67555,7500.801086
67556,7499.828339
67557,7500.915527
67558,7500
67559,7501.087189
67560,7500.972748
67561,7500.801086
67562,7501.087189
67563,7499.656677
67564,7500.972748
67565,7499.885559
67566,7500
67567,7499.885559
67568,7500.858307
67569,7500.743866
67570,7500
67571,7500.171661
67572,7500.801086
67573,7500.915527
67574,7499.94278
67575,7500.171661
67576,7501.373291
67577,7500.171661
67578,7499.771118
67579,7499.94278
67580,7500.858307
67581,7499.656677
67582,7500.858307
67583,7501.087189
67584,7499.771118
67585,7499.713898
67586,7499.828339
67587,9998.874664
67588,10001.27792
67589,10000.59128
67590,10001.10626
67591,9998.130798
67592,9998.188019
67593,10000.53406
67594,9998.245239
67595,10000.70572
67596,10000.82016
67597,10000.6485
67598,10000.41962
67599,9998.130798
67600,9998.130798
67601,9998.016357
67602,10000.53406
67603,9998.130798
67604,10000.41962
67605,10001.67847
67606,10001.50681
67607,10000.47684
67608,10000.59128
67609,10001.44958
67610,10001.56403
67611,9998.245239
67612,10000.3624
67613,9998.245239
67614,10001.44958
67615,9998.35968
67616,10001.62125
67617,10001.44958
67618,10001.16348
67619,-2.861022949
67620,0
67621,0
67622,0
67623,2145.996094
67624,9139.308929
67625,12498.49319
67626,12502.09808
67627,12500.78201
67628,12502.09808
67629,12500.32425
67630,12497.80655
67631,12502.09808
67632,12501.64032
67633,12500.32425
67634,12498.26431
67635,12502.09808
67636,12499.98093
67637,12501.64032
67638,12498.26431
67639,12500.03815
67640,12497.46323
67641,12500.20981
67642,12499.86649
67643,12501.35422
67644,12500.03815
67645,12502.04086
67646,12498.09265
67647,12498.09265
67648,12498.09265
67649,12497.69211
67650,12497.92099
67651,12501.81198
67652,12499.98093
67653,12950.64926
67654,14534.0538
67655,14997.7684
67656,14997.59674
67657,14997.94006
67658,14998.11172
67659,14997.99728
67660,14997.88284
67661,14997.82562
67662,14997.7684
67663,14997.4823
67664,14997.82562
67665,14997.88284
67666,14997.94006
67667,14998.28339
67668,14997.82562
67669,14998.28339
67670,14998.22617
67671,14997.88284
67672,14998.22617
67673,14997.82562
67674,14997.99728
67675,14997.7684
67676,14998.51227
67677,14997.88284
67678,14998.28339
67679,14998.28339
67680,14998.0545
67681,14998.16895
67682,14997.88284
67683,14997.94006
67684,14998.16895
67685,16192.35992
67686,17497.61581
67687,17499.67575
67688,17499.38965
67689,17498.18802
67690,17501.96457
67691,17499.90463
67692,17500.99182
67693,17500.41962
67694,17500.9346
67695,17497.61581
67696,17501.33514
67697,17497.32971
67698,17499.79019
67699,17498.4169
67700,17499.04633
67701,17498.4169
67702,17501.90735
67703,17502.13623
67704,17498.703
67705,17498.87466
67706,17498.93188
67707,17498.18802
67708,17501.56403
67709,17497.73026
67710,17500.3624
67711,17498.35968
67712,17502.13623
67713,17498.76022
67714,17500.59128
67715,17501.85013
67716,17501.04904
67717,18657.76062
67718,20001.52588
67719,19998.72208
67720,20001.69754
67721,20001.92642
67722,20001.297
67723,20002.1553
67724,20001.98364
67725,20001.06812
67726,20001.5831
67727,20002.04086
67728,20000.66757
67729,20000.95367
67730,19999.17984
67731,20001.01089
67732,20002.09808
67733,20002.21252
67734,20000.72479
67735,20002.21252
67736,20000.26703
67737,20002.09808
67738,20000.78201
67739,20000.26703
67740,20000.20981
67741,19998.95096
67742,20002.55585
67743,20003.18527
67744,20001.64032
67745,19999.52316
67746,20000.78201
67747,20000.26703
67748,21130.31387
67749,22139.16779
67750,22498.79837
67751,22499.02725
67752,22500.62943
67753,22499.19891
67754,22500.5722
67755,22500.34332
67756,22500.05722
67757,22500.5722
67758,22500.2861
67759,22498.74115
67760,22500.74387
67761,22500.74387
67762,22500.34332
67763,22499.37057
67764,22499.31335
67765,22498.79837
67766,22500.05722
67767,22499.31335
67768,22498.68393
67769,22500.45776
67770,22499.19891
67771,22500.40054
67772,22499.37057
67773,22500.40054
67774,22500.74387
67775,22499.37057
67776,22499.08447
67777,22500.91553
67778,22869.01474
67779,23922.27173
67780,24999.21799
67781,24999.84741
67782,24999.73297
67783,24999.27521
67784,24999.67575
67785,25001.62125
67786,25000.87738
67787,25001.2207
67788,24999.33243
67789,24999.56131
67790,25001.67847
67791,25001.44958
67792,24999.61853
67793,25001.44958
67794,24999.50409
67795,24999.44687
67796,24999.10355
67797,24999.44687
67798,25001.2207
67799,24999.27521
67800,24999.04633
67801,24999.10355
67802,24999.16077
67803,24999.10355
67804,25001.16348
67805,24999.16077
67806,24999.61853
67807,24999.79019
67808,25001.04904
67809,25000.70572
67810,25001.56403
67811,25001.16348
67812,24999.33243
67813,24999.10355
67814,25000.87738
67815,25001.73569
67816,24999.56131
67817,25001.39236
67818,25000.07629
67819,24999.56131
67820,24999.38965
67821,24999.10355
67822,24999.96185
67823,24998.93188
67824,24998.53134
67825,23744.54498
67826,21850.37613
67827,20410.30884
67828,19302.86407
67829,17929.4014
67830,15094.12766
67831,11802.12021
67832,8892.173767
67833,992.7177429
67834,-2.117156982
67835,0
67836,0
67837,0
67838,2499.56131
67839,2499.675751
67840,2499.904633
67841,2499.847412
67842,2499.389648
67843,2500.247955
67844,2499.446869
67845,2499.389648
67846,2500.076294
67847,2499.504089
67848,2499.675751
67849,2500.362396
67850,2499.61853
67851,2500.133514
67852,2500.076294
67853,2499.904633
67854,2499.847412
67855,2500.190735
67856,2500.076294
67857,2499.904633
67858,2499.790192
67859,2499.790192
67860,2500.190735
67861,2499.675751
67862,2499.675751
67863,2500.076294
67864,2500.133514
67865,2499.732971
67866,2500.133514
67867,2500.133514
67868,2499.61853
67869,5000.38147
67870,4999.580383
67871,4999.694824
67872,5000.209808
67873,5000.495911
67874,4999.523163
67875,5000.495911
67876,5000.095367
67877,4999.465942
67878,4999.923706
67879,4999.980927
67880,4999.923706
67881,4999.809265
67882,4999.866486
67883,4999.866486
67884,4999.866486
67885,4999.694824
67886,5000.038147
67887,5000.38147
67888,5000.43869
67889,5000.610352
67890,4999.580383
67891,5000.553131
67892,4999.752045
67893,5000.610352
67894,4999.580383
67895,5000.610352
